model_id,prompt,variable,mean,std
model_2,TABLE 2 - consumption ~ HDD + CDD + night dummy,HDD,5.1855103225451495,5.533243202920777
model_2,TABLE 2 - consumption ~ HDD + CDD + night dummy,CDD,0.539096041583813,1.0975282576132024
