model_id,prompt,variable,coefficient,std_error,t_stat,p_value,ci_low,ci_high
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,const,40110.68740176604,52.4572180940718,764.6361903872854,0.0,40007.87314357249,40213.501659959584
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,HDD,361.6743914708877,44.72967309584744,8.085782131603917,6.176651615206097e-16,274.0058431627765,449.3429397789989
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,CDD,2990.957778744622,47.077139844135424,63.53312432843595,0.0,2898.688280154961,3083.227277334283
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,night,-7143.549926439911,76.54972633383906,-93.31907857235646,0.0,-7293.5846330806335,-6993.515219799189
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,weekend,-3490.04833230821,88.87321044311986,-39.2699702745845,0.0,-3664.2366239671737,-3315.860040649246
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,PMI,446.84513089814936,99.98353841541274,4.4691870079811755,7.851746143871191e-06,250.88099655706344,642.8092652392353
model_5,TABLE 5 - consumption ~ HDD + CDD + night dummy + weekend dummy + PMI + IR,IR,1033.8544874679337,99.19265175711577,10.422692297806911,1.9534375897789336e-25,839.4404624929631,1228.2685124429045
