model_id,prompt,variable,mean,std
model_3,TABLE 3 - consumption ~ HDD + CDD + night dummy + weekend dummy,HDD,5.1855103225451495,5.533243202920777
model_3,TABLE 3 - consumption ~ HDD + CDD + night dummy + weekend dummy,CDD,0.539096041583813,1.0975282576132024
